EPI,EPI_corr,MF_tau3_d8,MF_tau4_d13,MF_tau6_d16,sib
0.9663475077442973,0.9708532807659814,0.3903125880033793,0.2939547545292406,0.29827278700835447,0.9752182483807378
0.9988756613756613,0.9988756613756613,0.33624338624338623,0.3404100529100529,0.3362103174603175,0.998941798941799
0.9956203740200588,0.9956203740200588,0.48799982481496074,0.42075066789296195,0.3574431743529103,0.9969780580738404
0.8253390256152687,0.9594843462246777,0.6690105474635861,0.5685585133098946,0.5479658463083877,0.9588983760254479
0.9776923076923077,0.9757692307692308,0.2553205128205128,0.3340384615384615,0.35910256410256414,0.9724358974358974
0.9966231902410199,0.9975940230467266,0.6178928707103963,0.5663121016419738,0.46329829893208396,0.9988603267063442
0.9902338559659846,0.9978297457702189,0.3923288156612632,0.495017273452033,0.4765258215962442,0.9980954911861104
0.9680204280155642,0.9770184824902723,0.24781128404669261,0.24683852140077822,0.22178988326848248,0.9844357976653697
0.9905881418529845,0.9951550772407768,0.5668162503474842,0.4254795282157182,0.3404153925578809,0.9959890393550693
0.9903370144706778,0.9882425742574257,0.28320163747143945,0.1587014470677837,0.17281511805026656,0.9798172124904798
0.9983914993176058,0.9982940144277637,0.722460518619614,0.5280269058295963,0.4984889842074479,0.9990738935465003
0.9786195286195286,0.9752525252525253,0.39709595959595956,0.4313762626262626,0.3669612794612795,0.9795454545454546
0.9673753431654217,0.9666092064100108,0.34731532911958113,0.42099214709825705,0.40282832152205833,0.9737598161271787
0.990062893081761,0.9916981132075472,0.6263102725366876,0.49299790356394135,0.4494758909853249,0.9938364779874214
0.9502882967118592,0.9493532803490728,0.40088826554464696,0.4758454106280194,0.32242480910082594,0.9519245753467352
0.969859514687101,0.969859514687101,0.45989782886334607,0.5200510855683269,0.4519795657726692,0.9712643678160919
0.9988464311463591,0.9987503004085556,0.8551790434991589,0.7296803652968037,0.702475366498438,0.9988944965152609
0.9990341111280566,0.9989832748716384,0.8155152254587973,0.606451120939454,0.6667175029230847,0.9993391286665649
0.9962651727357609,0.9962651727357609,0.42140189409096973,0.4002601040416166,0.3922235560891023,0.9965986394557823
0.7719438303447147,0.9222959141897977,0.38268648161794805,0.31005895357406044,0.3357487922705314,0.8952755260787685
0.9950738916256158,0.9964017991004498,0.45208824159348904,0.4497965303062754,0.3989505247376312,0.9901477832512315
0.983662084080494,0.9818688981868899,0.4348226738394102,0.3994321578003587,0.2650428372185694,0.9819685196254233
0.9497193068098609,0.9917500610202588,0.46863558701488894,0.4563094947522577,0.44715645594337317,0.9872589699780326
0.7949829931972789,0.9729591836734693,0.5625,0.43339002267573695,0.4425170068027211,0.9717120181405896
0.9999084249084249,0.9999084249084249,0.7126373626373627,0.6154532967032967,0.5652472527472527,0.9994505494505495
0.99607776981148,0.99607776981148,0.49006790097423125,0.41832904559065415,0.5123782210788241,0.998102146682974
0.9938827716605494,0.9948837726615505,0.21688355021688357,0.34617951284617954,0.3349460571682794,0.996385274163052
0.9438478612994181,0.9438478612994181,0.47801307816905636,0.31810546523486716,0.28627992081108644,0.9524866518687383
0.992693908758814,0.9875966357998471,0.5645654574802481,0.36373290289695015,0.3655169484325886,0.9964319089287231
0.967155870445344,0.9685222672064777,0.4931174089068826,0.42535425101214575,0.4177378542510121,0.9701923076923076
0.9880807466017448,0.9905153175086224,0.33077196185838914,0.27277338202475143,0.27693244065733413,0.9919862040981944
0.9661084529505582,0.9597953216374269,0.46378256246677296,0.42357788410419994,0.4219497607655503,0.9629186602870814
0.9922410836762688,0.9922410836762688,0.6139188957475994,0.5259559327846365,0.45507544581618664,0.9951560356652949
0.9869107744107745,0.9874579124579126,0.6902356902356903,0.4540824915824916,0.4543350168350168,0.9906986531986532
0.9901560096682048,0.9889255108767303,0.5848604702263238,0.40975609756097564,0.44218852999340796,0.9872116018457482
0.9270259000138998,0.976648288004448,0.44185238382059955,0.25913913728397353,0.26831302413936897,0.9843395264791734
0.971935261707989,0.971935261707989,0.6006800964187327,0.5399018595041323,0.4478305785123967,0.9983643250688705
0.9713925481500805,0.9689578713968957,0.48534846311029956,0.37502717273162034,0.43387244032868133,0.9450893439415678
0.9476325270200721,0.9792846114256305,0.3823983530622749,0.49420998455995885,0.4424858466289243,0.9980699948533196
0.9897567221510883,0.9894579598804951,0.563038839095177,0.573495518565941,0.5138284250960308,0.9871532223644899
0.9911271912822501,0.9899642503338071,0.40078390834302446,0.3708489468923633,0.40758926648576477,0.9884998061765086
0.9589985486211902,0.9847605224963716,0.6649355950653121,0.6173802612481858,0.4580914368650218,0.9902485486211902
0.9704964328180737,0.9822384066587395,0.40086206896551724,0.33557520808561236,0.3287752675386445,0.9838733650416172
0.9994896982841105,0.9994896982841105,0.8377559482043758,0.7378962811762454,0.5920775658608153,0.9992983351406519
0.9501107702794819,0.9700494205862303,0.6284509202453988,0.5942825494205862,0.5152096114519428,0.9648517382413087
0.9983691220440337,0.9983691220440337,0.4069946543444777,0.36613210111443323,0.24716861465978074,0.9987315393675817
0.9029487179487179,0.9311538461538462,0.47440170940170945,0.4767521367521368,0.3914957264957265,0.9105555555555556
1.0,0.9999543378995435,0.8510730593607305,0.7935616438356164,0.6800913242009134,1.0
0.9951087873165795,0.9960785967279473,0.7138640580199023,0.5804941811435318,0.4949822904368359,0.9930848372406814
0.8948514851485149,0.9771782178217822,0.27356435643564353,0.3144059405940594,0.32693069306930694,0.9811881188118812
0.9555435077256709,0.9519517484413119,0.4528327460016265,0.41427216047709403,0.38303063160748174,0.9244375169422607
0.9695670995670995,0.9695670995670995,0.47621212121212125,0.3408225108225108,0.334978354978355,0.9719480519480519
0.9858220211161388,0.9843740573152339,0.641870286576169,0.5248868778280543,0.45058823529411773,0.9886576168929111
0.9982325910215624,0.9979674796747967,0.631053375751149,0.7393071756804523,0.6273418168964299,0.9991162955107812
0.9992914501653283,0.9992914501653283,0.778578176665092,0.7903282947567312,0.4342229570146435,0.9996457250826641
0.9977737640189861,0.9976477506615701,0.5406603099928593,0.49846683748477333,0.4838072835720586,0.9986978619733692
0.9859360730593607,0.9885540334855403,0.40365296803652967,0.3151902587519026,0.2971385083713851,0.9884931506849315
0.9553239017125837,0.9618534853084368,0.37321725184718485,0.275044389713042,0.2866143536285011,0.9549229623689786
0.9979936770428015,0.9975072957198443,0.31572227626459143,0.4745257782101167,0.3635700389105059,0.998784046692607
0.9948902027027028,0.9975506756756757,0.585472972972973,0.5364020270270271,0.48543074324324326,0.9997888513513513
0.9683936135549038,0.9703079178885631,0.5712772890192245,0.49067285760834156,0.4024519387422613,0.9762544802867383
0.9969309462915601,0.9967604433077579,0.7682864450127878,0.7726626882637113,0.6269963057686843,0.9974424552429667
0.995954356846473,0.9993257261410788,0.47761929460580915,0.44390560165975107,0.27723029045643155,0.9997406639004149
0.9875211040152683,0.9810614402114072,0.3746605006239448,0.2698010717169493,0.27695808559054536,0.9897966674007194
0.9297829036635008,0.9253731343283582,0.5587898575305292,0.4846718113975576,0.43588873812754414,0.9270691994572593
0.9935552135436706,0.9962966525586764,0.4761446710273183,0.49295402077722206,0.2794343978453251,0.9945171219699884
0.9688955196889553,0.9693928296939283,0.7132781771327817,0.46860165468601656,0.4582033545820336,0.9761291197612912
0.9839154003376877,0.985781569359282,0.45352350484315296,0.41122367368701673,0.33835421665333687,0.991246778636808
0.9994219096252047,0.9994219096252047,0.7437614413720011,0.6648761923113979,0.6729453704595818,0.9995182580210039
0.9931927052693503,0.9923102781746366,0.29225144970165556,0.2865787040927809,0.32227498109084796,0.9935708883099421
0.9972111222111222,0.9977106227106227,0.611929736929737,0.5687645687645687,0.4160839160839161,0.9978771228771229
0.997521151048122,0.99838335937921,0.8137360564746458,0.7028075658781052,0.5951931885541843,0.998706687503368
0.8620007908264137,0.8620007908264137,0.49695531830763157,0.4581257413997628,0.3784895215500198,0.9969157769869514
0.9972492206125069,0.9965156794425086,0.33454061984228867,0.30703282596735737,0.311204841371722,0.9957821382725105
0.8095536658959991,0.9791527881186568,0.5955366589599906,0.4883616129158666,0.473745052705827,0.9790352286531603
0.9948769996616886,0.9965685563771688,0.4994683678894205,0.4196510560146923,0.32543134696244747,0.9964718959934271
0.997602023020579,0.9980380188350192,0.5964858737356122,0.4833449598883851,0.42165155214509936,0.9983868154865714
0.9994252873563217,0.9992975734355044,0.8864623243933589,0.7402937420178799,0.560919540229885,0.9991698595146871
0.9620465116279069,0.961953488372093,0.4893023255813953,0.47813953488372085,0.45413953488372094,0.9627906976744186
0.9899691358024691,0.9891460905349795,0.6128343621399177,0.45766460905349804,0.29295267489711935,0.9888888888888889
0.9552858683926646,0.9552858683926646,0.43505933117583595,0.36140776699029126,0.40364077669902915,0.9588996763754044
0.9523145843703335,0.9500746640119463,0.5538576406172225,0.5569935291189647,0.5547784967645596,0.9574912891986063
0.9993723849372385,0.9995815899581589,0.8395397489539749,0.6418933054393305,0.6695345188284518,0.9994769874476988
0.9433507086546332,0.9800542799293499,0.6070736225390945,0.5945375436178004,0.5341403523887476,0.9807004695644682
0.9967741935483871,0.9967741935483871,0.6421505376344085,0.4597849462365592,0.3972903225806452,0.99647311827957
0.9982414068745005,0.9994404476418864,0.08433253397282173,0.5755795363709033,0.4346922462030376,0.9992805755395683
0.9996258885147774,0.9996258885147774,0.649153572764684,0.596707818930041,0.5693976805087917,0.9994388327721662
0.9914605744704447,0.9957857380503493,0.6481368526117334,0.5933791726738383,0.31568149051791067,0.9981146722856826
0.9548171275646744,0.9548171275646744,0.2321587867975022,0.271900089206066,0.35963425512934877,0.9825156110615522
0.9987967914438503,0.9983065953654189,0.7066176470588235,0.5407308377896612,0.5000445632798574,0.9990641711229946
0.9872906698564594,0.9941686602870814,0.7153608452950557,0.7394338118022329,0.6834629186602871,0.9992025518341308
0.9930503847108464,0.9923885165880699,0.44572681393232394,0.35505088111193844,0.3559195830230826,0.9941672871680317
0.9975170701427685,0.9975170701427685,0.6742263013212734,0.6916511483550589,0.583311164316751,0.9972953799769443
0.9993029739776951,0.9993029739776951,0.4951982651796779,0.47746282527881045,0.3394903965303594,0.9995353159851301
0.986449864498645,0.9864075203252033,0.4928226626016261,0.5588584010840109,0.4896256775067751,0.9859417344173442
0.9698093990979194,0.974974538047432,0.34926524079732285,0.2674232504001164,0.3216208351520442,0.9938163829477666
0.9963390966831334,0.9966037402964009,0.6077320042342979,0.5651243824982356,0.49717713479181364,0.9969565984474241
0.9862806796727501,0.9866582756450598,0.34455632473253617,0.28495909376966644,0.2987098804279421,0.9903713027061045
0.9990673649472703,0.9991391061051725,0.6379582466461009,0.6596599469115432,0.5597962551115574,0.9991391061051725
0.9998163452708908,0.9998163452708908,0.4821166207529844,0.40222681359045,0.6423094582185491,0.9997245179063361
0.9796164100799862,0.9797024167885096,0.4375806312892405,0.39029844327857577,0.4499010922851983,0.9842177689859809
0.9748939779474131,0.9697625106022053,0.3539016115351993,0.3040924512298558,0.39128498727735367,0.9754452926208651
0.9041742286751361,0.9103044968743699,0.5357330106876387,0.41790683605565637,0.3470457753579351,0.9450292397660819
0.9993657696837909,0.9993657696837909,0.7167708616471867,0.6859200869801577,0.5784180483827126,0.9997281870073389
0.9768712006079028,0.9873670212765958,0.3307370820668693,0.31710676291793316,0.3118825987841945,0.9872720364741642
0.9991435912075364,0.9991435912075364,0.6277714340089448,0.7383195356361213,0.6727091064801598,0.9987629650775526
0.9755052871101593,0.9802569937090082,0.31160487217239996,0.4245080979788516,0.41098915807790126,0.9764422433409182
0.9847422173003568,0.9842500307616587,0.5772732865756122,0.6607604282022886,0.42561830933923955,0.9832656576842622
0.9915966386554622,0.9926214388194302,0.06794425087108014,0.4740725558516089,0.26849764295962286,0.9912891986062717
0.977898332328712,0.9761569888152166,0.2962628089210368,0.36079298104614554,0.36943272386310366,0.9813810193557029
0.9993683323975295,0.999649073554183,0.23715609208309937,0.5967153284671534,0.41416339135317237,0.9997894441325098
0.98399209486166,0.983794466403162,0.26645256916996046,0.333201581027668,0.3383399209486166,0.9857707509881423
0.9999244142101286,0.9999244142101286,0.7609599395313681,0.6528344671201813,0.518745275888133,1.0
0.9983260096254446,0.997447164678803,0.6181209458045617,0.4784892236869638,0.42222222222222217,0.9971960661226198
0.96069947719488,0.9584460068505498,0.3957995312781684,0.3675860825671534,0.39764737696051916,0.9640346133044889
0.9953843499266672,0.9970666896730223,0.45433957380726425,0.45893365542231046,0.37589509101889396,0.9967215943404365
0.9957475193863087,0.9960810472775786,0.5636412907529391,0.43489952472275495,0.4041524222463103,0.9969148670057534
0.9935142515787677,0.9935142515787677,0.5,0.6457586618876942,0.6343659327530295,1.0
0.9854624486838928,0.9856073412219271,0.5072687756580536,0.30639942042984786,0.3035981646945182,0.9823714078724946
0.8730293475624545,0.9356051418869755,0.608214083596087,0.44506427358719375,0.4111892634812838,0.9478130810898213
0.9937022042285201,0.9937022042285201,0.7484480431848851,0.6935222672064777,0.5913630229419703,0.9956815114709852
0.903903639880429,0.9537102162827501,0.473755934587656,0.4090909090909091,0.3668893968700545,0.9526551784772288
0.8440322186966073,0.9311203319502075,0.5369538686844032,0.3131071515743227,0.30183060776177695,0.9411764705882354
0.846593137254902,0.9826960784313725,0.39416666666666667,0.31605392156862744,0.2659313725490196,0.9904411764705883
0.9998961362692148,0.9996884088076443,0.4832779393435812,0.6479019526381388,0.6073950976319069,0.9996364769422518
0.9778567523236741,0.9778567523236742,0.44272826681246585,0.35046473482777474,0.30836522689994533,0.9775150355385456
0.9994535519125682,0.9994535519125682,0.6423497267759563,0.5802367941712204,0.5018670309653916,0.9972677595628415
0.9991903653476368,0.9995445805080457,0.14828964679688295,0.7127568059912965,0.6049488918125696,0.9998987956684546
0.9743283582089552,0.9782421227197347,0.3827529021558873,0.3607296849087894,0.3586733001658375,0.9765837479270315
0.9963324601095499,0.9961895689449869,0.764443915217909,0.731031197904263,0.7176470588235294,0.9987139795189331
0.9934943639291466,0.9920772946859903,0.3410305958132045,0.29091787439613526,0.31697262479871174,0.9919484702093397
0.9894863479443456,0.9996338529134846,0.4920493775499529,0.2931268961188409,0.4882309865048645,0.9982215712940684
0.9819046809956673,0.9826267946648544,0.5453232520601478,0.6240336420015292,0.517585591708436,0.9844533174751507
0.9995396654902562,0.9995396654902562,0.7957649225103576,0.7264845787939235,0.5957495780266995,0.9994629430719656
0.935818366655371,0.9720094883090478,0.46784140969163,0.33778380210098274,0.3180277871907828,0.9623856319891563
0.9968253968253967,0.9985008818342151,0.6496031746031745,0.5001763668430335,0.5602292768959436,0.996031746031746
0.9995479204339964,0.9990456098051035,0.4190777576853526,0.5571880650994574,0.4506730962427165,1.0
0.9989750445632799,0.9950089126559715,0.5210561497326203,0.46114081996434936,0.40423351158645277,0.9995989304812835
0.9996528079159795,0.9996528079159795,0.6946445621039841,0.6029424529120736,0.41315857998437633,0.9997396059369846
0.9972666926981647,0.9979174801509827,0.690832574081305,0.6203739858562194,0.5257494902164953,0.998741810924552
0.9771821486445058,0.9772259449043053,0.5915560811106731,0.49415319931677837,0.4257215433801954,0.9759996496299216
0.9998975199836032,0.9998462799754049,0.5952807952449273,0.5642037302725968,0.5355349456855913,0.9999487599918017
0.6873502437412212,0.9642650582500207,0.6200528794513758,0.39597620424688096,0.3646409980996448,0.9555895232586963
0.9985250737463127,0.99976210866876,0.2556142354172614,0.47416500142734797,0.41980683223903326,0.999809686935008
0.9765053950574314,0.9709943148857175,0.31001276250145027,0.31859844529527787,0.31070889894419307,0.9719805081796031
0.9998093785741518,0.9998093785741518,0.7591815986783581,0.6643792095564874,0.5743423560808235,0.9998729190494344
0.975049504950495,0.975049504950495,0.4397029702970297,0.3189108910891089,0.32514851485148516,0.9815346534653465
0.99137187230371,0.9939171699741156,0.626100086281277,0.7099223468507334,0.5618205349439171,0.9919327006039689
0.9989793514956427,0.9989008400722305,0.7310198633901233,0.6794771139200754,0.5411007301562378,0.9991363743424668
0.9962042788129745,0.9953416149068324,0.8660858063031976,0.7897400506096158,0.6400103519668737,0.9959742351046699
